fbref,name,transfermarkt,url
cb9ec45d,Clement Michelin,318520,/clement-michelin/profil/spieler/318520
cba16a46,Yuya Kubo,186260,/yuya-kubo/profil/spieler/186260
cbac6ec9,Florian Muller,284769,/florian-muller/profil/spieler/284769
cbb8620f,Aykut Ceviker,76324,/aykut-ceviker/profil/spieler/76324
cbbfa2e7,Fyodor Smolov,50355,/fedor-smolov/profil/spieler/50355
cbec1196,Jaromir Zmrhal,235413,/jaromir-zmrhal/profil/spieler/235413
cc1a0c57,Jeroen Zoet,79045,/jeroen-zoet/profil/spieler/79045
cc29324e,Alejandro Arribas,137174,/alejandro-arribas/profil/spieler/137174
cc2d7ad5,Charlie Taylor,195633,/charlie-taylor/profil/spieler/195633
cc2dd8a5,Juan Cruz,585700,/juan-cruz/profil/spieler/585700
cc41eec1,Sebastien Pocognoli,17804,/sebastien-pocognoli/profil/spieler/17804
cc41f558,Matthieu Udol,344886,/matthieu-udol/profil/spieler/344886
cc55da2a,Muhammet Akpinar,628080,/muhammet-akpinar/profil/spieler/628080
cc700722,Allan,385271,/allan/profil/spieler/385271
cc70a1d5,Jack Butland,128899,/jack-butland/profil/spieler/128899
cc77354e,Boubacar Kamara,394327,/boubacar-kamara/profil/spieler/394327
cc83b74d,Kasper Dolberg,283196,/kasper-dolberg/profil/spieler/283196
cc86b9a3,Leon Goretzka,153084,/leon-goretzka/profil/spieler/153084
cc9256ef,Largie Ramazani,518644,/largie-ramazani/profil/spieler/518644
ccaa5728,Waldo Rubio,404688,/waldo-rubio/profil/spieler/404688
ccb1c3af,Keagan Dolly,234006,/keagan-dolly/profil/spieler/234006
ccbbe661,Ezequiel Ponce,296783,/ezequiel-ponce/profil/spieler/296783
ccbf1b54,Dorin Rotariu,250573,/dorin-rotariu/profil/spieler/250573
ccc66d00,Konstantin Kuchayev,381834,/konstantin-kuchaev/profil/spieler/381834
ccd38335,Danilo,519731,/danilo/profil/spieler/519731
cce181df,Geoffrey Kondogbia,127189,/geoffrey-kondogbia/profil/spieler/127189
cce7087c,Antony Evans,374283,/antony-evans/profil/spieler/374283
cce9f582,Giangiacomo Magnani,310458,/giangiacomo-magnani/profil/spieler/310458
ccee698e,Anthony Limbombe,140803,/anthony-limbombe/profil/spieler/140803
cd0ecf81,Mattia Bottani,86484,/mattia-bottani/profil/spieler/86484
cd0fa27b,Hakan Calhanoglu,126414,/hakan-calhanoglu/profil/spieler/126414
cd1acf9d,Trent Alexander Arnold,314353,/trent-alexander-arnold/profil/spieler/314353
cd387ff4,Fallou Diagne,82389,/fallou-diagne/profil/spieler/82389
cd59b9df,Gregor Kobel,257814,/gregor-kobel/profil/spieler/257814
cd82452e,Andre Hahn,42783,/andre-hahn/profil/spieler/42783
cda08080,Yevgeny Postnikov,150501,/evgeni-postnikov/profil/spieler/150501
cda0b317,Joel Robles,101118,/joel-robles/profil/spieler/101118
cda2ec29,Mario Sampirisi,160357,/mario-sampirisi/profil/spieler/160357
cda49f68,Guillermo Molins,51457,/guillermo-molins/profil/spieler/51457
cda90ea8,Antoine Bernier,340343,/antoine-bernier/profil/spieler/340343
cde3309f,Karl Darlow,99397,/karl-darlow/profil/spieler/99397
cde52ef5,Ivan Villar,297194,/ivan-villar/profil/spieler/297194
cdf65d12,Marlon,273236,/marlon/profil/spieler/273236
ce17b5eb,Kevin Trapp,45672,/kevin-trapp/profil/spieler/45672
ce1806be,Sofian Kiyine,393804,/sofian-kiyine/profil/spieler/393804
ce218223,Iver Fossum,226450,/iver-fossum/profil/spieler/226450
ce2c51c0,Marlon Ritter,151636,/marlon-ritter/profil/spieler/151636
ce30bfc8,Roberto Gagliardini,197471,/roberto-gagliardini/profil/spieler/197471
ce316f8c,Christian Kouakou,230221,/christian-kouakou/profil/spieler/230221
ce4246f5,Kurt Zouma,157509,/kurt-zouma/profil/spieler/157509
ce492295,Mexer,127610,/mexer/profil/spieler/127610
ce50fd99,Jonathan David,533738,/jonathan-david/profil/spieler/533738
ce5143da,Danny Welbeck,67063,/danny-welbeck/profil/spieler/67063
ce538b0b,Dzmitry Baha,87211,/dmitri-baga/profil/spieler/87211
ce5a24b9,Abdulkadir Parmak,276337,/abdulkadir-parmak/profil/spieler/276337
ce5b170a,Claud Adjapong,337716,/claud-adjapong/profil/spieler/337716
ce82f116,Matias Vargas,376211,/matias-vargas/profil/spieler/376211
ce9e8024,Jardel,122946,/jardel/profil/spieler/122946
cea4ee8f,Dele Alli,207929,/dele-alli/profil/spieler/207929
ceb30355,Michal Frydrych,119862,/michal-frydrych/profil/spieler/119862
cecbce23,Alfred Gomis,163568,/alfred-gomis/profil/spieler/163568
cedb3e36,Artur Ionita,98888,/artur-ionita/profil/spieler/98888
cee31595,James McArthur,41416,/james-mcarthur/profil/spieler/41416
cee88597,Ivan Balliu,85295,/ivan-balliu/profil/spieler/85295
cefb32b1,Vicente Gomez,153236,/vicente-gomez/profil/spieler/153236
cf007308,Elif Elmas,400489,/eljif-elmas/profil/spieler/400489
cf15bbb1,Steven Davis,28973,/steven-davis/profil/spieler/28973
cf182add,Ismaily,124028,/ismaily/profil/spieler/124028
cf1c23d8,Daniele Padelli,27807,/daniele-padelli/profil/spieler/27807
cf2a6ace,Siem de Jong,45509,/siem-de-jong/profil/spieler/45509
cf4053e2,Serge Gakpe,36293,/serge-gakpe/profil/spieler/36293
cf623c78,Erik Durm,93922,/erik-durm/profil/spieler/93922
cf8ef0a1,Slavoljub Srnic,169212,/slavoljub-srnic/profil/spieler/169212
cf961d8d,Dimitris Nikolaou,292772,/dimitrios-nikolaou/profil/spieler/292772
cfb6c9e5,Ovidiu Hoban,81484,/ovidiu-hoban/profil/spieler/81484
cfbf9881,Ibrahima Mbaye,207715,/ibrahima-mbaye/profil/spieler/207715
cfd5e123,Gaetan Bong,36291,/gaetan-bong/profil/spieler/36291
cfd65a29,Andres Iniesta,7600,/andres-iniesta/profil/spieler/7600
cfd68aa7,Francis Uzoho,295360,/francis-uzoho/profil/spieler/295360
cfd8d664,Juanfran,16635,/juanfran/profil/spieler/16635
cfd8dde3,Benjamin Corgnet,154171,/benjamin-corgnet/profil/spieler/154171
cfe6238d,Moritz Bauer,159692,/moritz-bauer/profil/spieler/159692
cfe852d8,Mamadou Samassa,72422,/mamadou-samassa/profil/spieler/72422
cff7dcb0,Guillaume Hoarau,23934,/guillaume-hoarau/profil/spieler/23934
d003e213,Rafinha,33947,/rafinha/profil/spieler/33947
d0042ab9,Mason Holgate,348623,/mason-holgate/profil/spieler/348623
d019d5db,Hakon Evjen,394688,/hakon-evjen/profil/spieler/394688
d01b9ad6,Torben Musel,368860,/torben-musel/profil/spieler/368860
d023d70f,Karol Linetty,225873,/karol-linetty/profil/spieler/225873
d02e0cab,Tomas Horava,70153,/tomas-horava/profil/spieler/70153
d0421d25,Julian Schuster,29865,/julian-schuster/profil/spieler/29865
d04b94db,Nelson Semedo,231572,/nelson-semedo/profil/spieler/231572
d04d34c4,Giannis Fetfatzidis,128931,/giannis-fetfatzidis/profil/spieler/128931
d054d8b0,Xabi Prieto,15693,/xabi-prieto/profil/spieler/15693
d0643f8f,Enrico Brignola,323147,/enrico-brignola/profil/spieler/323147
d06ae2ba,Patryk Malecki,38283,/patryk-malecki/profil/spieler/38283
d072a976,Ryan Donk,38414,/ryan-donk/profil/spieler/38414
d07e3b41,Fousseni Diabate,364861,/fousseni-diabate/profil/spieler/364861
d080ed5e,Mikel Merino,338424,/mikel-merino/profil/spieler/338424
d0b3ceb9,Ben Foster,13572,/ben-foster/profil/spieler/13572
d0b6129f,Sander Berge,333014,/sander-berge/profil/spieler/333014
d0d79694,Thomas Vermaelen,15904,/thomas-vermaelen/profil/spieler/15904
d0d8dd44,Stefan de Vrij,111196,/stefan-de-vrij/profil/spieler/111196
d0dbca9f,Alex Ferrari,197491,/alex-ferrari/profil/spieler/197491
d0f72bf1,Max Kilman,525247,/max-kilman/profil/spieler/525247
d109f62b,Ruben Castro,25316,/ruben-castro/profil/spieler/25316
d1117c6c,Vernon De Marco Morlacchi,355656,/vernon-de-marco/profil/spieler/355656
d125f22f,David Okereke,413605,/david-okereke/profil/spieler/413605
d1273f09,Daniel Caligiuri,38410,/daniel-caligiuri/profil/spieler/38410
d14229f3,Adrien Hunou,203507,/adrien-hunou/profil/spieler/203507
d1491e00,Diego Rolan,193938,/diego-rolan/profil/spieler/193938
d1661819,Bastian Oczipka,53437,/bastian-oczipka/profil/spieler/53437
d166c007,Sergio Bermejo,372051,/sergio-bermejo/profil/spieler/372051
d1675302,Gokhan Gonul,33793,/gokhan-gonul/profil/spieler/33793
d183e9d6,Nicola Murru,171399,/nicola-murru/profil/spieler/171399
d1992a3b,Pierre Bengtsson,50577,/pierre-bengtsson/profil/spieler/50577
d19ecb20,Diogo Viana,72855,/diogo-viana/profil/spieler/72855
d1b060e2,Abdon Prats,177452,/abdon-prats/profil/spieler/177452
d1b49282,Morten Thorsby,226524,/morten-thorsby/profil/spieler/226524
d1d418f8,Matt Polster,354613,/matt-polster/profil/spieler/354613
d1f48bfc,Isael,99510,/isael/profil/spieler/99510
d1fea02e,Even Hovland,41875,/even-hovland/profil/spieler/41875
d2110326,Mouctar Diakhaby,346289,/mouctar-diakhaby/profil/spieler/346289
d2131e09,Tete,178766,/tete/profil/spieler/178766
d2161bae,Majid Hosseini,294767,/majid-hosseini/profil/spieler/294767
d21e361a,Farid El Melali,425400,/farid-el-melali/profil/spieler/425400
d2416c2e,Yussuf Poulsen,157635,/yussuf-poulsen/profil/spieler/157635
d2424d1b,Ben Chilwell,316125,/ben-chilwell/profil/spieler/316125
d2448564,Samuel Grandsir,432772,/samuel-grandsir/profil/spieler/432772
d248cd8f,Dayot Upamecano,344695,/dayot-upamecano/profil/spieler/344695
d24e154c,Costel Pantilimon,47659,/costel-pantilimon/profil/spieler/47659
d2583bce,Callum Paterson,169555,/callum-paterson/profil/spieler/169555
d2800f47,Irfan Kahveci,216603,/irfan-can-kahveci/profil/spieler/216603
d28339cb,Fabian Bredlow,187624,/fabian-bredlow/profil/spieler/187624
d28b4a9d,Doria,213841,/doria/profil/spieler/213841
d28b8f40,Benoit Poulain,80188,/benoit-poulain/profil/spieler/80188
d29202c2,Sory Kaba,355689,/sory-kaba/profil/spieler/355689
d2a802b8,Dominik Stolz,81660,/dominik-stolz/profil/spieler/81660
d2aa8ac0,Etienne Didot,5672,/etienne-didot/profil/spieler/5672
d2ac648c,Gaku Shibasaki,129693,/gaku-shibasaki/profil/spieler/129693
d2aea9ac,Ivan Saponjic,274347,/ivan-saponjic/profil/spieler/274347
d2be40f2,Ivan Ramis,26066,/ivan-ramis/profil/spieler/26066
d2bf42ba,Jordan Jones,249256,/jordan-jones/profil/spieler/249256
d2bff301,Vincent Kompany,9594,/vincent-kompany/profil/spieler/9594
d2c580ce,Yannik Keitel,342039,/yannik-keitel/profil/spieler/342039
d2d74d9c,Richairo Zivkovic,252755,/richairo-zivkovic/profil/spieler/252755
d2fa73e7,Ivi,282371,/ivi-lopez/profil/spieler/282371
d3013717,Vakhtang Chanturishvili,187115,/vakhtang-chanturishvili/profil/spieler/187115
d3096421,Daniel Didavi,57995,/daniel-didavi/profil/spieler/57995
d3112d86,Sebastian Vasiliadis,333516,/sebastian-vasiliadis/profil/spieler/333516
d328a254,Philip Billing,320411,/philip-billing/profil/spieler/320411
d3298c99,Daniele Verde,256361,/daniele-verde/profil/spieler/256361
d33c706e,Andy Delort,122797,/andy-delort/profil/spieler/122797
d368feb8,Alfie Mawson,287431,/alfie-mawson/profil/spieler/287431
d37b0350,Leonardo Pavoletti,64793,/leonardo-pavoletti/profil/spieler/64793
d38174c3,Boris Rotenberg,54310,/boris-rotenberg/profil/spieler/54310
d38fdf53,Pervis Estupinan,349599,/pervis-estupinan/profil/spieler/349599
d3aaad90,Stephan El Shaarawy,94529,/stephan-el-shaarawy/profil/spieler/94529
d3b888e3,Christian Oliva,563812,/christian-oliva/profil/spieler/563812
d3bd981b,Antonio Milic,179896,/antonio-milic/profil/spieler/179896
d3ce9f1f,Ludovic Baal,39913,/ludovic-baal/profil/spieler/39913
d3d758d8,Valon Behrami,21905,/valon-behrami/profil/spieler/21905
d3de9af0,Duvan Zapata,73794,/duvan-zapata/profil/spieler/73794
d3ec34cf,Mario Budimir,41759,/mario-budimir/profil/spieler/41759
d4133fa1,Yann MVila,60573,/yann-mvila/profil/spieler/60573
d4222f7b,Jakub Rzezniczak,24576,/jakub-rzezniczak/profil/spieler/24576
d4232ba9,Petr Sevcik,147555,/petr-sevcik/profil/spieler/147555
d436eb94,Simon Mignolet,50219,/simon-mignolet/profil/spieler/50219
d4535821,Adam Marusic,239802,/adam-marusic/profil/spieler/239802
d45472b2,Mohamed Gouaida,192294,/mohamed-gouaida/profil/spieler/192294
d459281d,Miiko Albornoz,75852,/miiko-albornoz/profil/spieler/75852
d484c261,Jake Vokins,421424,/jake-vokins/profil/spieler/421424
d4890c25,Federico Brancolini,451154,/federico-brancolini/profil/spieler/451154
d4931a5a,Nikola Kalinic,36371,/nikola-kalinic/profil/spieler/36371
d49f3e6b,Lucas Boye,334222,/lucas-boye/profil/spieler/334222
d49f80d7,Rashad Sadygov,33969,/rashad-sadyqov/profil/spieler/33969
d4a2533d,Josip Brekalo,293169,/josip-brekalo/profil/spieler/293169
d4aa40b8,Ben Nabouhane,69838,/el-fardou-ben/profil/spieler/69838
d4c9725f,Theo Hernandez,339808,/theo-hernandez/profil/spieler/339808
d4cb83cc,Nacho Monreal,43003,/nacho-monreal/profil/spieler/43003
d4d0a9ad,William,341710,/william/profil/spieler/341710
d4d35152,Hugo Magnetti,474662,/hugo-magnetti/profil/spieler/474662
d4e93bab,Daler Kuzyaev,279570,/daler-kuzyaev/profil/spieler/279570
d4ef9ac5,Tono,125931,/tono/profil/spieler/125931
d4f46475,Diego Reyes,131090,/diego-reyes/profil/spieler/131090
d504b3e1,Jeff Reine Adelaide,326300,/jeff-reine-adelaide/profil/spieler/326300
d5127c3f,Aleksandar Katai,139915,/aleksandar-katai/profil/spieler/139915
d512db65,Mickael Le Bihan,139018,/mickael-le-bihan/profil/spieler/139018
d520120b,Julio Tavares,216426,/julio-tavares/profil/spieler/216426
d541e703,Freddie Veseli,111433,/frederic-veseli/profil/spieler/111433
d5575935,Valon Berisha,145115,/valon-berisha/profil/spieler/145115
d557d734,Matt Doherty,171679,/matt-doherty/profil/spieler/171679
d56543a0,Ryan Fraser,146795,/ryan-fraser/profil/spieler/146795
d571df78,Johannes Eggestein,251303,/johannes-eggestein/profil/spieler/251303
d57d680c,Daniel Mojsov,66616,/daniel-mojsov/profil/spieler/66616
d596e193,Heurelho Gomes,19059,/heurelho-gomes/profil/spieler/19059
d5c04323,Benedikt Howedes,39020,/benedikt-howedes/profil/spieler/39020
d5dd5f1f,Pierre Emerick Aubameyang,58864,/pierre-emerick-aubameyang/profil/spieler/58864
d5f2f82b,Marquinhos,181767,/marquinhos/profil/spieler/181767
d61b3354,Wallace,225335,/wallace/profil/spieler/225335
d63e2912,Hiroki Sakai,83002,/hiroki-sakai/profil/spieler/83002
d66b9872,Pedro Leon,51587,/pedro-leon/profil/spieler/51587
d6862409,Florian Niederlechner,152963,/florian-niederlechner/profil/spieler/152963
d68cb24c,Danijel Aleksic,48119,/danijel-aleksic/profil/spieler/48119
d6a889ea,Kevin Malcuit,126711,/kevin-malcuit/profil/spieler/126711
d6d8582b,Artem Golubev,375663,/artem-golubev/profil/spieler/375663
d6e53a3a,Matthijs de Ligt,326031,/matthijs-de-ligt/profil/spieler/326031
d6f5490e,Smail Prevljak,328264,/smail-prevljak/profil/spieler/328264
d6f6ce93,Julian Pollersbeck,228975,/julian-pollersbeck/profil/spieler/228975
d6f88a1d,Adrien Silva,56810,/adrien-silva/profil/spieler/56810
d705ba44,Andrea Belotti,167727,/andrea-belotti/profil/spieler/167727
d70a2141,Jordi Amat,85289,/jordi-amat/profil/spieler/85289
d70ce98e,Lionel Messi,28003,/lionel-messi/profil/spieler/28003
d711d04f,Goran Pandev,12563,/goran-pandev/profil/spieler/12563
d717630e,Wilfrid Kaptoum,256120,/wilfrid-kaptoum/profil/spieler/256120
d728acae,Robin Bormuth,283286,/robin-bormuth/profil/spieler/283286
d72db2f5,Thomas Toure,187392,/thomas-toure/profil/spieler/187392
d72f8d9e,David Hovorka,263431,/david-hovorka/profil/spieler/263431
d733aa38,Roberto Torres,63056,/roberto-torres/profil/spieler/63056
d7398ac3,Pontus Wernbloom,36688,/pontus-wernbloom/profil/spieler/36688
d73a07e2,Alfons Amade,296340,/alfons-amade/profil/spieler/296340
d7403bd5,Afriyie Acquah,145581,/afriyie-acquah/profil/spieler/145581
d7492450,Martin Kelly,78959,/martin-kelly/profil/spieler/78959
d7553721,Giovani Lo Celso,348795,/giovani-lo-celso/profil/spieler/348795
d75cf9bf,Rafael Acosta,248246,/rafael-acosta/profil/spieler/248246
d75f3980,Jere Uronen,131827,/jere-uronen/profil/spieler/131827
d781d855,Alphonso Davies,424204,/alphonso-davies/profil/spieler/424204
d790907f,Andy King,56872,/andy-king/profil/spieler/56872
d7918b13,Liam Henderson,193867,/liam-henderson/profil/spieler/193867
d79a8c87,Rob Holding,253341,/rob-holding/profil/spieler/253341
d79afcfc,Juanpi,256680,/juanpi-anor/profil/spieler/256680
d7bf3d19,Romain Amalfitano,137841,/romain-amalfitano/profil/spieler/137841
d7c09951,Dmitri Barinov,263905,/dmitri-barinov/profil/spieler/263905
d7d32194,Mattia Destro,88683,/mattia-destro/profil/spieler/88683
d807c7f6,Jan Arie van der Heijden,45538,/jan-arie-van-der-heijden/profil/spieler/45538
d80b1835,Gianluca Frabotta,386755,/gianluca-frabotta/profil/spieler/386755
d820a7c8,Jan Sykora,187490,/jan-sykora/profil/spieler/187490
d822a850,Ben Hamer,67283,/ben-hamer/profil/spieler/67283
d82c6542,Thibaut Lesquoy,315393,/thibaut-lesquoy/profil/spieler/315393
d83bbc54,Daniel Wass,63463,/daniel-wass/profil/spieler/63463
d83f09ff,Miguel Juan Llambrich,399775,/miguelon/profil/spieler/399775
d83f8f69,Lucas Dias,476079,/lucas-dias/profil/spieler/476079
d849ef0f,Alef,261459,/alef/profil/spieler/261459
d85c238b,Mattia Zaccagni,283735,/mattia-zaccagni/profil/spieler/283735
d8712bf9,Bebe,153427,/bebe/profil/spieler/153427
d87e2cae,Willian Jose,122155,/willian-jose/profil/spieler/122155
d8931174,Harry Maguire,177907,/harry-maguire/profil/spieler/177907
d8988c46,Jano Ananidze,105496,/jano-ananidze/profil/spieler/105496
d8992b84,Victorien Angban,178314,/victorien-angban/profil/spieler/178314
d89b0ebb,Leonardo Morosini,240415,/leonardo-morosini/profil/spieler/240415
d8b97bb3,Moussa Sylla,460655,/moussa-sylla/profil/spieler/460655
d8c679be,Oguzhan Ozyakup,77966,/oguzhan-ozyakup/profil/spieler/77966
d8d25850,Aleksandar Boljevic,227532,/aleksandar-boljevic/profil/spieler/227532
d8f5dc3d,Manuel Schmiedebach,41507,/manuel-schmiedebach/profil/spieler/41507
d8feae4a,Christian Luyindama,262793,/christian-luyindama/profil/spieler/262793
d93c2511,Scott McTominay,315969,/scott-mctominay/profil/spieler/315969
d94653be,Magomed Shapi Suleymanov,335725,/shapi-suleymanov/profil/spieler/335725
d9565625,Diogo Dalot,357147,/diogo-dalot/profil/spieler/357147
d9624b51,Federico Ceccherini,163639,/federico-ceccherini/profil/spieler/163639
d9764034,Guillermo Maripan,249730,/guillermo-maripan/profil/spieler/249730
d97b252e,Matvei Safonov,318470,/matvey-safonov/profil/spieler/318470
d97cccc9,Ryan Jack,60793,/ryan-jack/profil/spieler/60793
d97f2e8d,Fabio Depaoli,324282,/fabio-depaoli/profil/spieler/324282
d995ed27,Giacomo Bonaventura,57280,/giacomo-bonaventura/profil/spieler/57280
d9a5d930,Yevhen Konoplyanka,58949,/yevgen-konoplyanka/profil/spieler/58949
d9a66c60,Petar Skuletic,58295,/petar-skuletic/profil/spieler/58295
d9afac11,Jeremy Blayac,29280,/jeremy-blayac/profil/spieler/29280
d9b89391,Bruno Duarte,598629,/bruno-duarte/profil/spieler/598629
d9ba39fc,Diego Rico,249513,/diego-rico/profil/spieler/249513
d9bda115,David Zurutuza,59375,/david-zurutuza/profil/spieler/59375
d9cfca3d,Lys Mousset,291422,/lys-mousset/profil/spieler/291422
d9e750e5,Niccolo Giannetti,99235,/niccolo-giannetti/profil/spieler/99235
d9faee7e,Borja Lasso,268949,/borja-lasso/profil/spieler/268949
da052c14,Jordan Ayew,108354,/jordan-ayew/profil/spieler/108354
da09d0c3,Vyacheslav Sharpar,57901,/vyacheslav-sharpar/profil/spieler/57901
da1185fc,Edin Visca,109217,/edin-visca/profil/spieler/109217
da121b3a,Charalambos Kyriakou,203970,/charalampos-kyriakou/profil/spieler/203970
da13074e,Birkir Bjarnason,34453,/birkir-bjarnason/profil/spieler/34453
da270297,Eboue Kouassi,314137,/eboue-kouassi/profil/spieler/314137
da27e268,Marc Roca,336869,/marc-roca/profil/spieler/336869
da2b8db3,Freddie Ladapo,233998,/freddie-ladapo/profil/spieler/233998
da3bf1b3,Stefan Schwab,79612,/stefan-schwab/profil/spieler/79612
da59a197,Riechedly Bazoer,216443,/riechedly-bazoer/profil/spieler/216443
da5a981b,Jacopo Sala,96806,/jacopo-sala/profil/spieler/96806
da617483,Sotirios Papagiannopoulos,97616,/sotirios-papagiannopoulos/profil/spieler/97616
da6cb94b,Tore Reginiussen,41328,/tore-reginiussen/profil/spieler/41328
da7b447d,Davinson Sanchez,341429,/davinson-sanchez/profil/spieler/341429
da8b19e2,John Ruddy,29712,/john-ruddy/profil/spieler/29712
da974c7b,Kalidou Koulibaly,93128,/kalidou-koulibaly/profil/spieler/93128
dab0da1c,Viktor Klonaridis,173589,/viktor-klonaridis/profil/spieler/173589
dab1b8dc,Denis Petric,28356,/denis-petric/profil/spieler/28356
dab75831,Nazariy Rusyn,366729,/nazariy-rusyn/profil/spieler/366729
dac68523,Javi Castellano,65489,/javi-castellano/profil/spieler/65489
dad4b285,Joel Veltman,111195,/joel-veltman/profil/spieler/111195
dade14fe,Alper Potuk,99186,/alper-potuk/profil/spieler/99186
dae8623e,Mbwana Samatta,182201,/mbwana-samatta/profil/spieler/182201
db092d3b,Ismael Bennacer,351816,/ismael-bennacer/profil/spieler/351816
db0cd1ae,Alexis,7781,/alexis-ruano/profil/spieler/7781
db1aced4,Mario Sonnleitner,18297,/mario-sonnleitner/profil/spieler/18297
db265666,Araz Abdullayev,89577,/araz-abdullayev/profil/spieler/89577
db2e8273,Marc Andre Schmerbock,145010,/marc-andre-schmerbock/profil/spieler/145010
db3cb6ee,Emir Dilaver,80161,/emir-dilaver/profil/spieler/80161
db401046,Koen Casteels,108880,/koen-casteels/profil/spieler/108880
db4ed67b,Mahmoud Dahoud,191422,/mahmoud-dahoud/profil/spieler/191422
